epoch,batch_size,embedding_dim,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1
100,64,200,200,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,tanh,adam,0.001,0.001,0.0,0.6495327102803738,0.5269468186134852,0.5266026016641275,0.5267580716497124
200,64,200,200,tanh,adam,0.001,0.001,0.0,0.7336448598130841,0.5840206185567011,0.5382046173678661,0.5293073509550453
300,64,200,200,tanh,adam,0.001,0.001,0.0,0.6658878504672897,0.5504496535456288,0.550128911285597,0.5502847275799991
100,64,200,200,relu,sgd,0.1,0.0,0.0,0.6355140186915887,0.5331618986392371,0.5362709480839095,0.5336909151860543
200,64,200,200,relu,sgd,0.1,0.0,0.0,0.6799065420560748,0.5124447016992599,0.5088187038556193,0.5037534170058988
300,64,200,200,relu,sgd,0.1,0.0,0.0,0.6915887850467289,0.5207427536231883,0.5134184929098793,0.5067574646411734
100,64,200,200,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,sgd,0.1,0.001,0.0,0.6051401869158879,0.5337820068376886,0.5413981014883393,0.53013777826858
200,64,200,200,relu,sgd,0.1,0.001,0.0,0.6892523364485982,0.5301401579360814,0.5213582561818821,0.5182423683341937
300,64,200,200,relu,sgd,0.1,0.001,0.0,0.6985981308411215,0.5409219395520766,0.5275694363061058,0.5244567323841761
100,64,200,200,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,adam,0.1,0.001,0.0,0.5046728971962616,0.5285047140717244,0.537911637173327,0.4828089375284998
100,64,200,200,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.6291866028708134,0.5158209305050979,0.4714818266542404
300,64,200,200,relu,sgd,0.01,0.0,0.0,0.7196261682242991,0.5519649621212122,0.5257236610805109,0.515014164305949
100,64,200,200,relu,adam,0.01,0.0,0.0,0.7126168224299065,0.5595356315316593,0.5368862064924411,0.5339547977584788
200,64,200,200,relu,adam,0.01,0.0,0.0,0.6962616822429907,0.5450980392156863,0.532345013477089,0.5311288637206324
300,64,200,200,relu,adam,0.01,0.0,0.0,0.7079439252336449,0.5494159928122192,0.5306164303293097,0.526376826990324
100,64,200,200,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.01,0.001,0.0,0.75,0.5770685579196217,0.5047755771709833,0.4462059374811053
300,64,200,200,relu,sgd,0.01,0.001,0.0,0.7126168224299065,0.5401518959066287,0.5210652759873433,0.5105569966251081
100,64,200,200,relu,adam,0.01,0.001,0.0,0.6752336448598131,0.5299925285516063,0.524698230399625,0.5244558483809341
200,64,200,200,relu,adam,0.01,0.001,0.0,0.7009345794392523,0.4709467120181406,0.4879878120239072,0.4596599203061506
300,64,200,200,relu,adam,0.01,0.001,0.0,0.6612149532710281,0.5107909900471451,0.5090530880112505,0.5077064642282034
100,64,200,200,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,adam,0.001,0.0,0.0,0.6892523364485982,0.5499437815095571,0.5403433727879995,0.5414347283199743
200,64,200,200,relu,adam,0.001,0.0,0.0,0.6939252336448598,0.5656834162236323,0.5561057072541896,0.5585718222257214
300,64,200,200,relu,adam,0.001,0.0,0.0,0.6962616822429907,0.5629310344827586,0.5513301300832064,0.5535227090354677
100,64,200,200,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,adam,0.001,0.001,0.0,0.6822429906542056,0.5429296489496687,0.5356849876948319,0.5365014651547968
200,64,200,200,relu,adam,0.001,0.001,0.0,0.6985981308411215,0.5705779640300331,0.5592112973163014,0.5620285095547464
300,64,200,200,relu,adam,0.001,0.001,0.0,0.6892523364485982,0.5583433373349339,0.5498359310910582,0.5518324607329843
100,64,200,200,tanh,sgd,0.1,0.0,0.5,0.6425233644859814,0.5246469759282161,0.5251084026719793,0.5248412727206764
200,64,200,200,tanh,sgd,0.1,0.0,0.5,0.6915887850467289,0.5249427110876079,0.5165826790108988,0.5112126245847176
300,64,200,200,tanh,sgd,0.1,0.0,0.5,0.7009345794392523,0.5401268115942028,0.5259580452361421,0.5217042081368954
100,64,200,200,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,tanh,sgd,0.1,0.001,0.5,0.6098130841121495,0.5218476434143527,0.5255185749443337,0.5201632664021644
200,64,200,200,tanh,sgd,0.1,0.001,0.5,0.6915887850467289,0.5327306211284112,0.522911051212938,0.5197878416972664
300,64,200,200,tanh,sgd,0.1,0.001,0.5,0.6939252336448598,0.5389878860544921,0.5276280323450134,0.5254868439983413
100,64,200,200,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,sgd,0.01,0.0,0.5,0.75,0.6134786117836966,0.5205965076760811,0.48506212402316295
300,64,200,200,tanh,sgd,0.01,0.0,0.5,0.7079439252336449,0.5374993498725751,0.521123872026251,0.5124973802429312
100,64,200,200,tanh,adam,0.01,0.0,0.5,0.6728971962616822,0.5725574712643677,0.5769365990859018,0.5742745900474606
200,64,200,200,tanh,adam,0.01,0.0,0.5,0.7219626168224299,0.5920742547649563,0.5652466893238017,0.5689536979832261
300,64,200,200,tanh,adam,0.01,0.0,0.5,0.6728971962616822,0.5537195121951219,0.5516231102777452,0.5525018670649738
100,64,200,200,tanh,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,sgd,0.01,0.001,0.5,0.7546728971962616,0.6499536607970342,0.5237020977381929,0.4875887939979249
300,64,200,200,tanh,sgd,0.01,0.001,0.5,0.7149532710280374,0.5482456140350878,0.5257822571194187,0.5170015170015171
100,64,200,200,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,tanh,adam,0.001,0.0,0.5,0.6962616822429907,0.5483639265762171,0.5355091995781085,0.5350935828877006
200,64,200,200,tanh,adam,0.001,0.0,0.5,0.7149532710280374,0.5800653594771241,0.5574241181296145,0.559982472107055
300,64,200,200,tanh,adam,0.001,0.0,0.5,0.7196261682242991,0.5910614525139665,0.5668580803937654,0.5708556149732621
100,64,200,200,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,tanh,adam,0.001,0.001,0.5,0.7172897196261683,0.5726195397547196,0.5463201687565921,0.5457790641582247
200,64,200,200,tanh,adam,0.001,0.001,0.5,0.7032710280373832,0.5597069153445562,0.5433317707722958,0.5438976295363961
300,64,200,200,tanh,adam,0.001,0.001,0.5,0.7172897196261683,0.5923512747875355,0.5716336575647486,0.5761162267239615
100,64,200,200,relu,sgd,0.1,0.0,0.5,0.5584112149532711,0.5316566151942916,0.5419840618774171,0.5127663034639779
200,64,200,200,relu,sgd,0.1,0.0,0.5,0.6752336448598131,0.5196033994334277,0.5152056720965663,0.5130591364845508
300,64,200,200,relu,sgd,0.1,0.0,0.5,0.6822429906542056,0.5227454110135674,0.5166998710887144,0.5136363636363637
100,64,200,200,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,sgd,0.1,0.001,0.5,0.5023364485981309,0.5347260745112832,0.5458514004453299,0.4838497817385052
200,64,200,200,relu,sgd,0.1,0.001,0.5,0.6752336448598131,0.5231990231990231,0.5183698581975859,0.5169496342126844
300,64,200,200,relu,sgd,0.1,0.001,0.5,0.6822429906542056,0.5334180622009569,0.5261924293917731,0.5254834186584928
100,64,200,200,relu,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,sgd,0.01,0.0,0.5,0.7172897196261683,0.5433101781938992,0.5210066799484355,0.5083868885450386
100,64,200,200,relu,adam,0.01,0.0,0.5,0.7266355140186916,0.5727008993327531,0.5367104183757178,0.5296040580526983
200,64,200,200,relu,adam,0.01,0.0,0.5,0.7009345794392523,0.5680586080586081,0.5544357201453182,0.5569358178053829
300,64,200,200,relu,adam,0.01,0.0,0.5,0.7242990654205608,0.5885869565217392,0.5573069260517989,0.5590710668762005
100,64,200,200,relu,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,sgd,0.01,0.001,0.5,0.7196261682242991,0.5426546391752577,0.5193952888784719,0.5045340536368899
100,64,200,200,relu,adam,0.01,0.001,0.5,0.6799065420560748,0.5520755209182509,0.5467889370678543,0.5483388921839735
200,64,200,200,relu,adam,0.01,0.001,0.5,0.7009345794392523,0.5598470661672911,0.5449431618422594,0.546054157966259
300,64,200,200,relu,adam,0.01,0.001,0.5,0.6799065420560748,0.5493520267806835,0.5436247509668346,0.5450870863881454
100,64,200,200,relu,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,adam,0.001,0.0,0.5,0.6962616822429907,0.541687594173782,0.5291808273760694,0.5270637834897322
200,64,200,200,relu,adam,0.001,0.0,0.5,0.7102803738317757,0.5626652564780539,0.5416617836634243,0.5408361018826134
300,64,200,200,relu,adam,0.001,0.0,0.5,0.7172897196261683,0.5832265266465457,0.5589769131606703,0.5617092223190785
100,64,200,200,relu,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,200,relu,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,200,relu,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,200,relu,adam,0.001,0.001,0.5,0.6612149532710281,0.5467289719626168,0.5470233212234853,0.5468716915281215
200,64,200,200,relu,adam,0.001,0.001,0.5,0.7079439252336449,0.5563273328270871,0.5369448025313489,0.535037327377176
300,64,200,200,relu,adam,0.001,0.001,0.5,0.6939252336448598,0.5656834162236323,0.5561057072541896,0.5585718222257214
100,64,200,300,tanh,sgd,0.1,0.0,0.0,0.6518691588785047,0.5135130797624778,0.5123344661900856,0.5122339245695755
200,64,200,300,tanh,sgd,0.1,0.0,0.0,0.6682242990654206,0.5498015156983038,0.5485175202156334,0.5490859449192782
300,64,200,300,tanh,sgd,0.1,0.0,0.0,0.7172897196261683,0.5597597129037292,0.5336634243525138,0.5280974640751575
100,64,200,300,tanh,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.1,0.0,0.0,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
300,64,200,300,tanh,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,sgd,0.1,0.001,0.0,0.6285046728971962,0.5232320241203866,0.5252841907887027,0.5233886387034872
200,64,200,300,tanh,sgd,0.1,0.001,0.0,0.5163551401869159,0.5318013456944353,0.542511426227587,0.4912924396672007
300,64,200,300,tanh,sgd,0.1,0.001,0.0,0.7359813084112149,0.5706075533661741,0.5239364818938239,0.5031180972928546
100,64,200,300,tanh,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.1,0.001,0.0,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
300,64,200,300,tanh,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.01,0.0,0.0,0.7313084112149533,0.5851174934725849,0.5429801945388492,0.5376450143253018
300,64,200,300,tanh,sgd,0.01,0.0,0.0,0.7289719626168224,0.5738958795953615,0.5350990273057541,0.5261872041533058
100,64,200,300,tanh,adam,0.01,0.0,0.0,0.5654205607476636,0.5092890646555688,0.5118363998593696,0.4988416599516519
200,64,200,300,tanh,adam,0.01,0.0,0.0,0.6214953271028038,0.5412685905643652,0.5491034806047111,0.5401634125636673
300,64,200,300,tanh,adam,0.01,0.0,0.0,0.6425233644859814,0.527424901241936,0.528272588772999,0.5277471279288635
100,64,200,300,tanh,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.01,0.001,0.0,0.7523364485981309,0.6356783919597989,0.5474627915152935,0.5366830065359477
300,64,200,300,tanh,sgd,0.01,0.001,0.0,0.7313084112149533,0.5820900030202356,0.5398160084378296,0.5327643982039623
100,64,200,300,tanh,adam,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,tanh,adam,0.01,0.001,0.0,0.7476635514018691,0.5779904306220096,0.5095511543419665,0.4615097856477167
100,64,200,300,tanh,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,tanh,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,adam,0.001,0.0,0.0,0.7126168224299065,0.5819216669882308,0.5621996953005977,0.5655826312271524
200,64,200,300,tanh,adam,0.001,0.0,0.0,0.7149532710280374,0.5775154863552654,0.5542599320285949,0.5561675506595948
300,64,200,300,tanh,adam,0.001,0.0,0.0,0.6939252336448598,0.5424286464010335,0.5307922184460331,0.5295322005454164
100,64,200,300,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,tanh,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,adam,0.001,0.001,0.0,0.6635514018691588,0.5379097093382808,0.5359193718504629,0.5366293756766509
200,64,200,300,tanh,adam,0.001,0.001,0.0,0.6869158878504673,0.5732926829268292,0.5704324387671393,0.5716803584764749
300,64,200,300,tanh,adam,0.001,0.001,0.0,0.6892523364485982,0.5609768429568207,0.5530001171920779,0.5551387553825835
100,64,200,300,relu,sgd,0.1,0.0,0.0,0.6658878504672897,0.5370159633317528,0.5343079807804992,0.5351183016216627
200,64,200,300,relu,sgd,0.1,0.0,0.0,0.6448598130841121,0.537080017683466,0.5393179421071136,0.5377838406229574
300,64,200,300,relu,sgd,0.1,0.0,0.0,0.6915887850467289,0.5552442528735633,0.545060353920075,0.5466538276360134
100,64,200,300,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,relu,adam,0.1,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,relu,sgd,0.1,0.001,0.0,0.6401869158878505,0.5363636363636364,0.5393765381460213,0.5370698131760079
200,64,200,300,relu,sgd,0.1,0.001,0.0,0.4766355140186916,0.5196404494382023,0.5256064690026954,0.4613932584269663
300,64,200,300,relu,sgd,0.1,0.001,0.0,0.6799065420560748,0.5311170311170311,0.5246396343607173,0.5238999991880415
100,64,200,300,relu,adam,0.1,0.001,0.0,0.75,0.3758782201405152,0.4984472049689441,0.42857142857142855
200,64,200,300,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,relu,adam,0.1,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,relu,sgd,0.01,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,relu,sgd,0.01,0.0,0.0,0.7453271028037384,0.5907219148114786,0.5206551037149889,0.4894445964432285
300,64,200,300,relu,sgd,0.01,0.0,0.0,0.7313084112149533,0.5906251682731141,0.5493085667408883,0.5470065804610925
100,64,200,300,relu,adam,0.01,0.0,0.0,0.6752336448598131,0.5722292456805731,0.5753252080159381,0.573543221292732
200,64,200,300,relu,adam,0.01,0.0,0.0,0.6401869158878505,0.548631905007744,0.5551974686511192,0.5495352651722253
300,64,200,300,relu,adam,0.01,0.0,0.0,0.6939252336448598,0.573010075977435,0.5655982655572483,0.5681196706284711
100,64,200,300,relu,sgd,0.01,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,relu,sgd,0.01,0.001,0.0,0.75,0.6005038451339167,0.5111039493730224,0.4625828786011853
300,64,200,300,relu,sgd,0.01,0.001,0.0,0.7383177570093458,0.6002960769800147,0.5476385796320169,0.5425255764238816
100,64,200,300,relu,adam,0.01,0.001,0.0,0.7102803738317757,0.5210954848260547,0.5100199226532287,0.4935104596121546
200,64,200,300,relu,adam,0.01,0.001,0.0,0.7383177570093458,0.4755980861244019,0.4970116020157037,0.4415657036346692
300,64,200,300,relu,adam,0.01,0.001,0.0,0.7149532710280374,0.4821428571428572,0.494140396109223,0.4602885847769463
100,64,200,300,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,relu,sgd,0.001,0.0,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,relu,adam,0.001,0.0,0.0,0.6939252336448598,0.5276499754321704,0.5181354740419548,0.5127191190912804
200,64,200,300,relu,adam,0.001,0.0,0.0,0.705607476635514,0.5498188405797101,0.5322278213992734,0.5291775798847564
300,64,200,300,relu,adam,0.001,0.0,0.0,0.6869158878504673,0.5475574712643678,0.5387905777569436,0.5397849462365591
100,64,200,300,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,relu,sgd,0.001,0.001,0.0,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,relu,adam,0.001,0.001,0.0,0.6939252336448598,0.5706307381260151,0.5624340794562288,0.565010279685015
200,64,200,300,relu,adam,0.001,0.001,0.0,0.6962616822429907,0.541687594173782,0.5291808273760694,0.5270637834897322
300,64,200,300,relu,adam,0.001,0.001,0.0,0.6635514018691588,0.5196518427852577,0.5169342552443454,0.516566265060241
100,64,200,300,tanh,sgd,0.1,0.0,0.5,0.6401869158878505,0.5229845626072042,0.5235556076409235,0.5232060185185186
200,64,200,300,tanh,sgd,0.1,0.0,0.5,0.677570093457944,0.5577612863327149,0.554728700339857,0.5559364850234572
300,64,200,300,tanh,sgd,0.1,0.0,0.5,0.7172897196261683,0.5597597129037292,0.5336634243525138,0.5280974640751575
100,64,200,300,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.1,0.0,0.5,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
300,64,200,300,tanh,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,sgd,0.1,0.001,0.5,0.6121495327102804,0.5207127627170272,0.5239071838743701,0.5194264069264071
200,64,200,300,tanh,sgd,0.1,0.001,0.5,0.5116822429906542,0.5247181171319103,0.533077463963436,0.4852424111638614
300,64,200,300,tanh,sgd,0.1,0.001,0.5,0.7289719626168224,0.5460636515912898,0.5161139106996367,0.4929738562091504
100,64,200,300,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.1,0.001,0.5,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
300,64,200,300,tanh,adam,0.1,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,sgd,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.01,0.0,0.5,0.7453271028037384,0.6120828538550057,0.5428044064221259,0.5319025114636324
300,64,200,300,tanh,sgd,0.01,0.0,0.5,0.7289719626168224,0.5772964015151515,0.5382632134067737,0.531180358829084
100,64,200,300,tanh,adam,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.01,0.0,0.5,0.2476635514018692,0.12383177570093458,0.5,0.19850187265917604
300,64,200,300,tanh,adam,0.01,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,sgd,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.01,0.001,0.5,0.7476635514018691,0.6138538078836586,0.5348646431501229,0.5163234555499748
300,64,200,300,tanh,sgd,0.01,0.001,0.5,0.7313084112149533,0.5788428814520703,0.5366518223368101,0.5277433963712425
100,64,200,300,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,tanh,adam,0.01,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,tanh,sgd,0.001,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,adam,0.001,0.0,0.5,0.7196261682242991,0.5888071895424837,0.5636938942927459,0.5671958742036606
200,64,200,300,tanh,adam,0.001,0.0,0.5,0.7009345794392523,0.5538398692810458,0.5386147896402204,0.5383422658172381
300,64,200,300,tanh,adam,0.001,0.0,0.5,0.6869158878504673,0.5475574712643678,0.5387905777569436,0.5397849462365591
100,64,200,300,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,tanh,sgd,0.001,0.001,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,tanh,adam,0.001,0.001,0.5,0.6565420560747663,0.5431106381754911,0.5439177311613734,0.5434749483002577
200,64,200,300,tanh,adam,0.001,0.001,0.5,0.6939252336448598,0.5577055601900548,0.5466131489511309,0.5483304466911023
300,64,200,300,tanh,adam,0.001,0.001,0.5,0.6799065420560748,0.5598311894602424,0.5562814953709129,0.5576611169366092
100,64,200,300,relu,sgd,0.1,0.0,0.5,0.6799065420560748,0.5465500387636094,0.5404605648658151,0.54175946983018
200,64,200,300,relu,sgd,0.1,0.0,0.5,0.6612149532710281,0.5414936519790889,0.5406949490214461,0.5410544064249425
300,64,200,300,relu,sgd,0.1,0.0,0.5,0.6985981308411215,0.5600188857412653,0.5465545529122231,0.5480908532842235
100,64,200,300,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
200,64,200,300,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
300,64,200,300,relu,adam,0.1,0.0,0.5,0.7523364485981309,0.37616822429906543,0.5,0.4293333333333333
100,64,200,300,relu,sgd,0.1,0.001,0.5,0.6401869158878505,0.5257685352622061,0.526719793741943,0.5260993356532743
200,64,200,300,relu,sgd,0.1,0.001,0.5,0.4556074766355141,0.5245610736362141,0.5306164303293097,0.4477664010455026
